0x9ed2af9d4ab71740e4d63fab593be7e8701ea169,345000
0x0b5d2f7d8b1cdb0974e3aa056f94ca98f139f369,57500
0xa33daae342634dfac70421d7fda6a0858e042cff,40250
0x98e73d12ee014ea6d8a04b97a1bb524e26d2fd54,11500
0xc9bd8d37302bfa4cddb8afad3a03cd187f3f2318,11500
0xd8bf59755e2b270de7c38e372b50e2d342c97136,57500
0xf5d03f799234440b15f2fadef65b1f7946554b95,11500
0x5abd732f5bfdb6fea1b3494b78c678c63969647d,14030
0xc61c4646a5fdeb7aac4deadae78c6ab5a1a5a3ce,120750
0x7078e16c798740f9353fdcc87408c9b933408dc9,40250
0xd5e8680c30da11b3706b537486264a859f4c46f9,23000
0x74cdb4fbceb971494c526374b6c37e73bd937bbc,138000
0x0d6818d5565cd93de30702282a8ad9f27a8db862,11500
0xa59e9229d86d1b96fbe323a1153d9e20155b955c,46000
0xbdcd88b1967b6e0e47df420e5882286776e74afb,46000
0xd22063bfcd4c6743f331fc2e8703466f3374757e,172500
0x6c40875941b6f4bce4b66d4359fca60ff2bfff93,11500
0x364a74cc560c198dda439e35bd50c8adccfb350b,57500
0x04270d77793221f2bba5c3d2daa3feab42b560ee,24840
0x5190e6be05e4e74a7ef1a7b546265497910ace79,28750
0x4c2c5be698c300533e9c3c57234d2bf7bc2772a5,100050
0x8c2a3566ba0bc2b478e7971ec0b6d06e9e78c0ef,28750
0x82b3277d38c7dbb03bb3e3ee0b8496533f35954f,11500
0xde32a61acdd023fe38c994b2d1cb795b2f374158,37375
0xed33f486d10b229eb3da83d23d423f4da56de476,92000
0x87072034175f8a81fbbb6885b041454326861bde,11500
0x57b4b7daa40b4239833544c7c19d795a938896cf,115000
0x1b5d21dddd2f3391269a6ae6f581b9a335e253a2,24840
0xb6f7af763940cd7d8bdea0670a495e8eff52e30f,57500
0x0766053f1db632a0b29c5cbed33f12ee2875823c,74750
0xc32b7438b3df7844c9ee799930a2224fe6e26426,11500
0x177f212376da887608ddc558e51fbbcff9df6756,69000
0x1158ae54724a9d92e5766962bfd403fedd28253b,115000
0x74978891cbac76ccd0d6aa611b4afcce83ad5ffc,11500
0x254b86586d29d689ee612895b78317ad41ad1086,11500
0x3d82bd8155005dd721dfdc311534cfde980cd11c,115000
0xd33aaeaa77728c9ca325ed4ded0e4e5afe23aea7,46000
0xc3c6df87a2511a69a575ebcb580fa9278248574c,11500
0xe862178bd52dbe855ff054460ffe80c0bf84943d,11498.50408
0x402b7b72d1371b2288a122bafbbf40bd6116e2e6,23000
0x1979099c5ed55dbd1796b574bb1f2bce0bc9c604,92000
0xae3204669233dd4f7a7ad0a97f4a09716340061c,115000
0xc22e8b04b2b7720a73240d9387c5b529f874138d,62100
0x155af1abd3f42965daa7568499501cc4e8681542,11500
0xcf297bb136681ba5e7f7af258a09890a07ff31a8,12420
0x2f04c1db3e5c2252b503f3627adf7ddf2865fa2f,17250
0x9692988814f00b00b9f27be994cb5cf23cbcf0f0,23000
0x7b7c8708316d0176926a87b30b674ce883ff6e03,11500
0x24d85cca75c5bfb55aaa5c5458e1202d9234f446,34500
0x1e4a40080df48daa9100a8cce4a2c4bb4b160cdc,18400
0x7d4687fe16d2a9f2f144a6033079e371e102c54e,57500
0x7f8756ac4db1622925afe97df6139a96fc8aca1c,11730
0x7d188dc36479e7c91708c04302a9508adb898057,57500
0xe353315d4ad8a545c8bede20f55facf6cba98b6f,115000
0x5c85a92a28e16d45bab7263ade67c81dc40d0191,11500
0xfcbea4609a5001ee922f833d6859fdc247cc1e5c,34500
0x332ca6e2e01533c6348042bdedc82e0272387952,34500
0xa17b91bddce741528fddf8e5738a767b3053ac18,201250
0xfcbea4609a5001ee922f833d6859fdc247cc1e5c,23000
0xfaca1b9936e2587ba730f3d6041b9b13d9210cf3,57500
0x1b3af7399d64899c86f3b7a2484fde8b5b71db55,62100
0xdfdbbfe4bfa79135ec7b590212985fec65f1db17,12420
0xf439fb897549d95617ab868c80ca95f30e320c63,57500
0xf67e1b5b50fa36fc995f962fe8891c15374c2878,23000
0x7fe122e35e1e63cd8acb4efac755743ee00daffa,138000
0x5a7d1bd7e790cfb311d48d395d3c994fc3100394,11500
0xda724c5ab3d27cfd67b542f4ad58b7728c5e6ae2,23000
0x0d333f22315b5d26564b7d97256ef8928652defd,57500
0x18b016f507e42b98347056cca3c29990959fcc6a,23000
0xaf2b1b9122aff5e7e0a43c0c06eea36196d79ef1,29900
0x783c97047bad9e0b55a33f46c2ac3a968e217259,12650
0xa4e6cd2abb3354c2844c61efca08c1581b8bd504,15217.47918
0x173e9ec34e26a37519ca668dda05273e5d687970,11500
0xe87a053fbc75b0f32787b32a9919d87b35e95a1c,11500
0x4941b493444b0c39d276f5579f1f088e7dd194ac,12650
0xd0e9420932a05a28790174e5b0097d3a822c9d84,11500
0x5147a5a0da59eebb2b9c3ad43c5034e5907baa69,23000
0xe298e5b02baece8188353d30c47592d2f95751ac,138000
0xdae946f61a3d2fcca50ac935c94620b1890d77f6,23000
0x256d93ef7be8eaf96b631941ccee387a1a8aaf7c,34500
0xddb8853b5cb40a45580833b42b35920b6fb7cf72,11500
0x77a4a55cb4b39fdb775d433d484a9e71f586e523,46000
0x90d84c2a668f9750459e9a32163c19532e8e23b1,11500
0xaaa53393898e64b862f8a8a5a75053ed951b8721,11500
0xbd4e9263792b3988351e2baeade0a1ee5364732a,12650
0xe2cc3447274b49029959d54f29a9bc1551447080,32200
0x7762cd04960e2ca975e3d244d459e78f8a60a6b3,12420
