0x3c85b935b930984c9b4e35417f986168722d022b,35000
0x1f8f52d7728135fd2b0f67e2f271e0770d75f02e,150000
0x48a5eb79a0675212b077ac00e3c9b24308f7089d,150000
0xf497eddcac54d47065c0ea285fb438fafb976998,75000
0xc52bdab11063ca7d1dae5b8329d968e28b87157f,15000
0x12c648c3b5b46aaaac0cfffe0536a0ca71842f74,15000
0xd499eccd89862ac59dcf4e929429830dcebf6a52,35000
0x592064e0468af50545e7b8e7f61a0bc24b45c3c4,15000
0xdb655864d61d10a9cbecef3bac2b05d6b73dd4d4,35000
0x72e146185ea2e033ccfa0ae16c700cb80e00bc55,75000
0xd519aa6b6229e42066c6e2e3f4b1871cca1d0c30,150000
0x05f598cced4d893df938d610c09bd53bd352fd3c,15000
0xec479efdc215a59fd5fb18ca80d68936c9b5a9c3,35000
0x734ec9d3734668ebb318e604c603b01258ff0eff,15000
0xb3768132a675736faee0f773afed8e3027c856d0,15000
0x55c4420fef3cdd47500c54ab90d432a327bc4f82,150000
0x4f4b2e23f53a75ce7c466d1cf91c066a405e06c9,35000
0x653625f4ddcd9b99da7ce9aca4ca8236a056c419,75000
0xf2f9d9ea660e7324fb97c7474567a6186ccb74d4,15000
0x72f6cb984a74ff8f2bb1ba07bfc70a73ed1bcaa9,75000
0xd36b46573192bf50659726e6ceb7b6cf56b48899,15000
0x821335b1fafb321dc495819f700f644a8e264fc2,15000
0x4e084e1c070c4750d4f078df855652c56f1e67d9,35000
0x0d1d3c9124e7157f55060fa4fde7b018a07b3568,90000
0x00dee2ed1908c7f5d40a5146a4a4f18e53a45695,15000
0x7d9fe77808d811a0ff1dff3ba64f863e950264f1,90000
0x99372d085fe9db7ff896e540c7001040ab20e749,165000
0xffc8d455c53a92e9bf9aa3bf4cf3791ef3b5135d,75000
0x088fc04865ec3a52f1247b0ac5615c0128817db1,50000
0xb4da2ab44e2f418f3d5027e602e409ad9113c6bf,35000
0x77fd3c6d20b772c5564463c62507e4fd8a1a8514,150000
0xc7deb8fc2cd8a8a6f257431b9a81bbadf325c155,75000
0x918812f7e3fac6ebc3559598d2bfd137a25040f7,15000
0x8f80cb0f644b44f48549176b0229e6ab13a21163,35000
0x7372838169895900695e908736a52a443039c5be,300000
0xda0c0cef1b50daf082189418ca637e7cdbf59b94,50000
0x744c2bf58774f128895e80f697cb3043122feb04,150000
0x5f15cf40e59fa04dd5acbb7eee12dffeff6aa62e,15000
0xb1ee9f3336a24ec6b0d22944b856890080835aa3,15000
0x21a262b308953e917597524b089d559e6da72791,500000
0x89bc810c56d92e51a78febd5db57d9d6915260c2,15000
0x2e3bc468e966f0837c6effc22cc62c14629e97f6,15000
0xd0d05ec99829c022b47a9a39e7785eeefcc4ca0c,75000
0x9f403e50d013db3483701daf095b1ca59a50ca28,35000
0x09386f54bd4514d20a36c54c4a0652fee2946b67,15000
0xc6571c2fb66825f13b7751b1c334810d397618eb,75000
0x637139089437a7ff1f70b4267d30fa5d97da7ca7,550000
0x187e0aef0ac97b4d6e7126127ff084c29cf095ef,15000
0xbeef3d45e9121123abfc7d4660d9dd88d129a3f7,150000
0x7381d46e3c732c283e37acfcf0d3dd7a446897d6,15000
0xf82d38a79d44fcc19a7cdaf6a8393c9dbbe7e962,150000
0x06573430ebd1e48bb5f528763c81cd455ea98885,150000
0xc5d8f3d60fae11e46f2572b42bb957700e7587c0,150000
